Copyright 1986-2022 Xilinx, Inc. All Rights Reserved. Copyright 2022-2024 Advanced Micro Devices, Inc. All Rights Reserved.
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
| Tool Version : Vivado v.2024.1 (lin64) Build 5076996 Wed May 22 18:36:09 MDT 2024
| Date         : Fri Jul  5 00:04:50 2024
| Host         : binhkieudo running 64-bit Ubuntu 20.04.6 LTS
| Command      : report_utilization -hierarchical -file /home/binhkieudo/Workspace/NewFramework/framework/generated-src/framework.fpga.vc707.VC707woDDRHarness.SmallRocketMTOptimizedMemVC707Config/obj/report/utilization.txt
| Design       : VC707woDDRHarness
| Device       : xc7vx485tffg1761-2
| Speed File   : -2
| Design State : Physopt postRoute
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------

Utilization Design Information

Table of Contents
-----------------
1. Utilization by Hierarchy

1. Utilization by Hierarchy
---------------------------

+-------------------------------------------------------------+------------------------------------------------------------------------------+------------+------------+---------+------+-------+--------+--------+------------+
|                           Instance                          |                                    Module                                    | Total LUTs | Logic LUTs | LUTRAMs | SRLs |  FFs  | RAMB36 | RAMB18 | DSP Blocks |
|             output_chain_9                                  |                             NonSyncResetSynchronizerPrimitiveShiftReg_d3_335 |          2 |          1 |       0 |    1 |     1 |      0 |      0 |          0 |
|           intsource                                         |                                                     IntSyncCrossingSource_30 |         48 |         48 |       0 |    0 |    16 |      0 |      0 |          0 |
|             reg_0                                           |                                                  AsyncResetRegVec_w16_i0_319 |         48 |         48 |       0 |    0 |    16 |      0 |      0 |          0 |
|           oeReg                                             |                                           AsyncResetRegVec_w16_i0__xdcDup__1 |         16 |         16 |       0 |    0 |    16 |      0 |      0 |          0 |
|           pueReg                                            |                                                  AsyncResetRegVec_w16_i0_318 |         20 |         20 |       0 |    0 |    16 |      0 |      0 |          0 |
|       intsource                                             |                                                     IntSyncCrossingSource_17 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|         reg_0                                               |                                                   AsyncResetRegVec_w2_i0_317 |          0 |          0 |       0 |    0 |     2 |      0 |      0 |          0 |
|       intsource_1                                           |                                                      IntSyncCrossingSource_1 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|         reg_0                                               |                                                   AsyncResetRegVec_w1_i0_316 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|       intsource_10                                          |                                                    IntSyncCrossingSource_1_4 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         reg_0                                               |                                                   AsyncResetRegVec_w1_i0_315 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|       intsource_11                                          |                                                    IntSyncCrossingSource_1_5 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|         reg_0                                               |                                                   AsyncResetRegVec_w1_i0_314 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|       intsource_2                                           |                                                    IntSyncCrossingSource_1_6 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         reg_0                                               |                                                   AsyncResetRegVec_w1_i0_313 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|       intsource_3                                           |                                                   IntSyncCrossingSource_17_7 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|         reg_0                                               |                                                   AsyncResetRegVec_w2_i0_312 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|       intsource_4                                           |                                                    IntSyncCrossingSource_1_8 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         reg_0                                               |                                                   AsyncResetRegVec_w1_i0_311 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|       intsource_5                                           |                                                    IntSyncCrossingSource_1_9 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         reg_0                                               |                                                   AsyncResetRegVec_w1_i0_310 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|       intsource_6                                           |                                                  IntSyncCrossingSource_17_10 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|         reg_0                                               |                                                   AsyncResetRegVec_w2_i0_309 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|       intsource_7                                           |                                                   IntSyncCrossingSource_1_11 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         reg_0                                               |                                                   AsyncResetRegVec_w1_i0_308 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|       intsource_8                                           |                                                   IntSyncCrossingSource_1_12 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|         reg_0                                               |                                                   AsyncResetRegVec_w1_i0_307 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|       intsource_9                                           |                                                  IntSyncCrossingSource_17_13 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|         reg_0                                               |                                                       AsyncResetRegVec_w2_i0 |          1 |          1 |       0 |    0 |     2 |      0 |      0 |          0 |
|       plicDomainWrapper                                     |                                                              ClockSinkDomain |       1312 |       1312 |       0 |    0 |   382 |      0 |      0 |          0 |
|         (plicDomainWrapper)                                 |                                                              ClockSinkDomain |         26 |         26 |       0 |    0 |     0 |      0 |      0 |          0 |
|         plic                                                |                                                                       TLPLIC |       1286 |       1286 |       0 |    0 |   382 |      0 |      0 |          0 |
|           (plic)                                            |                                                                       TLPLIC |        821 |        821 |       0 |    0 |   304 |      0 |      0 |          0 |
|           gateways_gateway                                  |                                                                 LevelGateway |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_1                                |                                                             LevelGateway_290 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_10                               |                                                             LevelGateway_291 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_11                               |                                                             LevelGateway_292 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_12                               |                                                             LevelGateway_293 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_13                               |                                                             LevelGateway_294 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_14                               |                                                             LevelGateway_295 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_15                               |                                                             LevelGateway_296 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_16                               |                                                             LevelGateway_297 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_17                               |                                                             LevelGateway_298 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_2                                |                                                             LevelGateway_299 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_3                                |                                                             LevelGateway_300 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_4                                |                                                             LevelGateway_301 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_5                                |                                                             LevelGateway_302 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_6                                |                                                             LevelGateway_303 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_7                                |                                                             LevelGateway_304 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_8                                |                                                             LevelGateway_305 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           gateways_gateway_9                                |                                                             LevelGateway_306 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|           out_back                                          |                                                                     Queue_31 |        450 |        450 |       0 |    0 |    60 |      0 |      0 |          0 |
|             (out_back)                                      |                                                                     Queue_31 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             ram_ext                                         |                                                                ram_combMem_6 |        450 |        450 |       0 |    0 |    59 |      0 |      0 |          0 |
|       prci_ctrl_domain                                      |                                                            ClockSinkDomain_5 |         11 |         11 |       0 |    0 |     4 |      0 |      0 |          0 |
|         clock_gater                                         |                                                               TileClockGater |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           regs_0                                            |                                                       AsyncResetRegVec_w1_i1 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|         resetSynchronizer                                   |                                                  ClockGroupResetSynchronizer |         11 |         11 |       0 |    0 |     3 |      0 |      0 |          0 |
|           x1_member_allClocks_uncore_reset_catcher          |                                                     ResetCatchAndSync_d3_287 |         11 |         11 |       0 |    0 |     3 |      0 |      0 |          0 |
|             io_sync_reset_chain                             |                                  AsyncResetSynchronizerShiftReg_w1_d3_i0_288 |         11 |         11 |       0 |    0 |     3 |      0 |      0 |          0 |
|               output_chain                                  |                            AsyncResetSynchronizerPrimitiveShiftReg_d3_i0_289 |         11 |         11 |       0 |    0 |     3 |      0 |      0 |          0 |
|       ram                                                   |                                                                        TLRAM |         43 |         43 |       0 |    0 |    46 |      0 |      4 |          0 |
|         (ram)                                               |                                                                        TLRAM |         12 |         12 |       0 |    0 |    46 |      0 |      0 |          0 |
|         mem                                                 |                                                                          mem |         31 |         31 |       0 |    0 |     0 |      0 |      4 |          0 |
|           mem_ext                                           |                                                                      mem_ext |         31 |         31 |       0 |    0 |     0 |      0 |      4 |          0 |
|             mem_0_0                                         |                                                                split_mem_ext |         10 |         10 |       0 |    0 |     0 |      0 |      1 |          0 |
|             mem_0_1                                         |                                                            split_mem_ext_284 |         10 |         10 |       0 |    0 |     0 |      0 |      1 |          0 |
|             mem_0_2                                         |                                                            split_mem_ext_285 |          5 |          5 |       0 |    0 |     0 |      0 |      1 |          0 |
|             mem_0_3                                         |                                                            split_mem_ext_286 |          6 |          6 |       0 |    0 |     0 |      0 |      1 |          0 |
|       ram_1                                                 |                                                                      TLRAM_1 |        209 |        209 |       0 |    0 |    46 |     16 |      0 |          0 |
|         (ram_1)                                             |                                                                      TLRAM_1 |         17 |         17 |       0 |    0 |    46 |      0 |      0 |          0 |
|         mem                                                 |                                                                        mem_0 |        192 |        192 |       0 |    0 |     0 |     16 |      0 |          0 |
|           mem_0_ext                                         |                                                                    mem_0_ext |        192 |        192 |       0 |    0 |     0 |     16 |      0 |          0 |
|             mem_0_0                                         |                                                              split_mem_0_ext |         48 |         48 |       0 |    0 |     0 |      4 |      0 |          0 |
|             mem_0_1                                         |                                                          split_mem_0_ext_281 |         48 |         48 |       0 |    0 |     0 |      4 |      0 |          0 |
|             mem_0_2                                         |                                                          split_mem_0_ext_282 |         48 |         48 |       0 |    0 |     0 |      4 |      0 |          0 |
|             mem_0_3                                         |                                                          split_mem_0_ext_283 |         48 |         48 |       0 |    0 |     0 |      4 |      0 |          0 |
|       spiClockDomainWrapper                                 |                                                            ClockSinkDomain_4 |        222 |        210 |      12 |    0 |   185 |      0 |      0 |          0 |
|         spi_0                                               |                                                                        TLSPI |        222 |        210 |      12 |    0 |   185 |      0 |      0 |          0 |
|           (spi_0)                                           |                                                                        TLSPI |         11 |         11 |       0 |    0 |    85 |      0 |      0 |          0 |
|           fifo                                              |                                                                      SPIFIFO |         41 |         29 |      12 |    0 |    17 |      0 |      0 |          0 |
|             (fifo)                                          |                                                                      SPIFIFO |          0 |          0 |       0 |    0 |     3 |      0 |      0 |          0 |
|             rxq                                             |                                                                 Queue_32_277 |         19 |         13 |       6 |    0 |     7 |      0 |      0 |          0 |
|               (rxq)                                         |                                                                 Queue_32_277 |          9 |          9 |       0 |    0 |     7 |      0 |      0 |          0 |
|               ram_ext                                       |                                                              ram_combMem_280 |         11 |          5 |       6 |    0 |     0 |      0 |      0 |          0 |
|             txq                                             |                                                                 Queue_32_278 |         22 |         16 |       6 |    0 |     7 |      0 |      0 |          0 |
|               (txq)                                         |                                                                 Queue_32_278 |         12 |         12 |       0 |    0 |     7 |      0 |      0 |          0 |
|               ram_ext                                       |                                                              ram_combMem_279 |         11 |          5 |       6 |    0 |     0 |      0 |      0 |          0 |
|           intsource                                         |                                                  IntSyncCrossingSource_1_275 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|             reg_0                                           |                                                   AsyncResetRegVec_w1_i0_276 |          0 |          0 |       0 |    0 |     1 |      0 |      0 |          0 |
|           mac                                               |                                                                     SPIMedia |        170 |        170 |       0 |    0 |    82 |      0 |      0 |          0 |
|             (mac)                                           |                                                                     SPIMedia |          2 |          2 |       0 |    0 |     7 |      0 |      0 |          0 |
|             phy                                             |                                                                  SPIPhysical |        169 |        169 |       0 |    0 |    75 |      0 |      0 |          0 |
|       subsystem_cbus                                        |                                                               PeripheryBus_1 |       3014 |       2860 |     154 |    0 |  1217 |      0 |      0 |          0 |
|         atomics                                             |                                                           TLAtomicAutomata_1 |        242 |        242 |       0 |    0 |   142 |      0 |      0 |          0 |
|         buffer                                              |                                                                   TLBuffer_5 |        279 |        189 |      90 |    0 |     6 |      0 |      0 |          0 |
|           bundleIn_0_d_q                                    |                                                                  Queue_9_272 |        124 |         90 |      34 |    0 |     3 |      0 |      0 |          0 |
|             (bundleIn_0_d_q)                                |                                                                  Queue_9_272 |         13 |         13 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_2_274 |        111 |         77 |      34 |    0 |     0 |      0 |      0 |          0 |
|           x1_a_q                                            |                                                                      Queue_8 |        155 |         99 |      56 |    0 |     3 |      0 |      0 |          0 |
|             (x1_a_q)                                        |                                                                      Queue_8 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_9_273 |        152 |         96 |      56 |    0 |     0 |      0 |      0 |          0 |
|         coupler_to_bootrom                                  |                                                     TLInterconnectCoupler_21 |         44 |         44 |       0 |    0 |    34 |      0 |      0 |          0 |
|           fragmenter                                        |                                                               TLFragmenter_8 |         44 |         44 |       0 |    0 |    34 |      0 |      0 |          0 |
|             (fragmenter)                                    |                                                               TLFragmenter_8 |          2 |          2 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                                   Repeater_8 |         43 |         43 |       0 |    0 |    23 |      0 |      0 |          0 |
|         coupler_to_clint                                    |                                                     TLInterconnectCoupler_15 |        165 |        165 |       0 |    0 |    37 |      0 |      0 |          0 |
|           fragmenter                                        |                                                               TLFragmenter_6 |        165 |        165 |       0 |    0 |    37 |      0 |      0 |          0 |
|             (fragmenter)                                    |                                                               TLFragmenter_6 |          5 |          5 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                                   Repeater_6 |        161 |        161 |       0 |    0 |    26 |      0 |      0 |          0 |
|         coupler_to_debug                                    |                                                     TLInterconnectCoupler_17 |        624 |        624 |       0 |    0 |    33 |      0 |      0 |          0 |
|           fragmenter                                        |                                                               TLFragmenter_7 |        624 |        624 |       0 |    0 |    33 |      0 |      0 |          0 |
|             (fragmenter)                                    |                                                               TLFragmenter_7 |          5 |          5 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                                   Repeater_7 |        619 |        619 |       0 |    0 |    22 |      0 |      0 |          0 |
|         coupler_to_plic                                     |                                                     TLInterconnectCoupler_14 |         38 |         38 |       0 |    0 |    47 |      0 |      0 |          0 |
|           fragmenter                                        |                                                               TLFragmenter_5 |         38 |         38 |       0 |    0 |    47 |      0 |      0 |          0 |
|             (fragmenter)                                    |                                                               TLFragmenter_5 |         10 |         10 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                                   Repeater_5 |         28 |         28 |       0 |    0 |    36 |      0 |      0 |          0 |
|         coupler_to_prci_ctrl                                |                                                     TLInterconnectCoupler_23 |       1226 |       1186 |      40 |    0 |   812 |      0 |      0 |          0 |
|           buffer                                            |                                                                   TLBuffer_8 |         62 |         22 |      40 |    0 |     6 |      0 |      0 |          0 |
|             bundleIn_0_d_q                                  |                                                                  Queue_1_270 |         27 |         15 |      12 |    0 |     3 |      0 |      0 |          0 |
|               (bundleIn_0_d_q)                              |                                                                  Queue_1_270 |          9 |          9 |       0 |    0 |     3 |      0 |      0 |          0 |
|               ram_ext                                       |                                                            ram_combMem_1_271 |         19 |          7 |      12 |    0 |     0 |      0 |      0 |          0 |
|             x1_a_q                                          |                                                                     Queue_13 |         36 |          8 |      28 |    0 |     3 |      0 |      0 |          0 |
|               (x1_a_q)                                      |                                                                     Queue_13 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|               ram_ext                                       |                                                                ram_combMem_5 |         33 |          5 |      28 |    0 |     0 |      0 |      0 |          0 |
|           fixer                                             |                                                                TLFIFOFixer_3 |        286 |        286 |       0 |    0 |   770 |      0 |      0 |          0 |
|           fragmenter                                        |                                                              TLFragmenter_10 |        879 |        879 |       0 |    0 |    36 |      0 |      0 |          0 |
|             (fragmenter)                                    |                                                              TLFragmenter_10 |          6 |          6 |       0 |    0 |    13 |      0 |      0 |          0 |
|             repeater                                        |                                                                  Repeater_10 |        873 |        873 |       0 |    0 |    23 |      0 |      0 |          0 |
|         coupler_to_subsystem_cbusscratchpad00               |                                                     TLInterconnectCoupler_22 |         42 |         42 |       0 |    0 |    34 |      0 |      0 |          0 |
|           fragmenter                                        |                                                           TLFragmenter_2_268 |         42 |         42 |       0 |    0 |    34 |      0 |      0 |          0 |
|             (fragmenter)                                    |                                                           TLFragmenter_2_268 |          9 |          9 |       0 |    0 |    11 |      0 |      0 |          0 |
|             repeater                                        |                                                               Repeater_2_269 |         33 |         33 |       0 |    0 |    23 |      0 |      0 |          0 |
|         out_xbar                                            |                                                                     TLXbar_5 |        272 |        272 |       0 |    0 |    33 |      0 |      0 |          0 |
|         wrapped_error_device                                |                                                           ErrorDeviceWrapper |         88 |         64 |      24 |    0 |    39 |      0 |      0 |          0 |
|           buffer                                            |                                                                   TLBuffer_6 |         49 |         25 |      24 |    0 |     6 |      0 |      0 |          0 |
|             bundleIn_0_d_q                                  |                                                                      Queue_9 |         34 |         22 |      12 |    0 |     3 |      0 |      0 |          0 |
|               (bundleIn_0_d_q)                              |                                                                      Queue_9 |          7 |          7 |       0 |    0 |     3 |      0 |      0 |          0 |
|               ram_ext                                       |                                                                ram_combMem_2 |         27 |         15 |      12 |    0 |     0 |      0 |      0 |          0 |
|             x1_a_q                                          |                                                                     Queue_11 |         15 |          3 |      12 |    0 |     3 |      0 |      0 |          0 |
|               (x1_a_q)                                      |                                                                     Queue_11 |          3 |          3 |       0 |    0 |     3 |      0 |      0 |          0 |
|               ram_ext                                       |                                                                ram_combMem_4 |         12 |          0 |      12 |    0 |     0 |      0 |      0 |          0 |
|           error                                             |                                                                      TLError |         39 |         39 |       0 |    0 |    33 |      0 |      0 |          0 |
|             (error)                                         |                                                                      TLError |          8 |          8 |       0 |    0 |    20 |      0 |      0 |          0 |
|             a                                               |                                                                     Queue_10 |         31 |         31 |       0 |    0 |    13 |      0 |      0 |          0 |
|               (a)                                           |                                                                     Queue_10 |          1 |          1 |       0 |    0 |     1 |      0 |      0 |          0 |
|               ram_ext                                       |                                                                ram_combMem_3 |         30 |         30 |       0 |    0 |    12 |      0 |      0 |          0 |
|       subsystem_fbus_buffer                                 |                                                                   TLBuffer_3 |        122 |         34 |      88 |    0 |     6 |      0 |      0 |          0 |
|         bundleIn_0_d_q                                      |                                                                  Queue_5_264 |         40 |          8 |      32 |    0 |     3 |      0 |      0 |          0 |
|           (bundleIn_0_d_q)                                  |                                                                  Queue_5_264 |          7 |          7 |       0 |    0 |     3 |      0 |      0 |          0 |
|           ram_ext                                           |                                                            ram_combMem_1_267 |         33 |          1 |      32 |    0 |     0 |      0 |      0 |          0 |
|         x1_a_q                                              |                                                                  Queue_4_265 |         82 |         26 |      56 |    0 |     3 |      0 |      0 |          0 |
|           (x1_a_q)                                          |                                                                  Queue_4_265 |          2 |          2 |       0 |    0 |     3 |      0 |      0 |          0 |
|           ram_ext                                           |                                                            ram_combMem_9_266 |         80 |         24 |      56 |    0 |     0 |      0 |      0 |          0 |
|       subsystem_fbus_coupler_from_port_named_serial_tl_ctrl |                                                     TLInterconnectCoupler_12 |        103 |         15 |      88 |    0 |     6 |      0 |      0 |          0 |
|         buffer                                              |                                                               TLBuffer_3_262 |        103 |         15 |      88 |    0 |     6 |      0 |      0 |          0 |
|           bundleIn_0_d_q                                    |                                                                      Queue_5 |         43 |         11 |      32 |    0 |     3 |      0 |      0 |          0 |
|             (bundleIn_0_d_q)                                |                                                                      Queue_5 |          4 |          4 |       0 |    0 |     3 |      0 |      0 |          0 |
|             ram_ext                                         |                                                            ram_combMem_1_263 |         39 |          7 |      32 |    0 |     0 |      0 |      0 |          0 |
